ID,ORDERID,PRODUCTID,QUANTITY,REVENUE
8d2e8eb1-1c73-402a-b6b6-f288f54fd9c9,bf0dc88f-ffe4-42a2-bc4d-80f90ec47261,3d26c25a-4b9d-4091-a4df-96b3eb72aa4f,20000,348.35
f73c3e34-7579-4b32-a01d-125cb999e77b,58a19533-f65b-4406-85ca-cbe2773ce6f7,ce3af762-9232-4eca-a0c4-fcc891672ace,250,72.02
30da75fd-2636-4c30-ab39-4134b267250a,721802d1-1cdb-4a8b-9021-05c9e53fe7d7,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,2,14.5
419f9e34-32a6-4460-9f3d-99355d8a68d9,e713ca33-ebc6-4b7f-8bd8-b351ce3958d9,3d03a711-2aac-467d-af60-866ca46f2043,1,0
fede9495-5c33-43b1-96c8-83a423ab8c29,bb43c70e-e790-4e1f-9382-50b04d69949f,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,34.15
3fa4b36a-55be-4194-b831-7d81600d3691,2bd23f9f-33d7-4dfb-8b5f-2d3bd95d4c18,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,31.79
54c27a38-56d8-4d6c-874d-515f234f55fc,bf50a36b-4dde-4cc2-a9b5-83312f31d7c5,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,50,45.48
7b3a3aeb-a355-416f-984f-bca94756a937,10f25c43-7c7b-40fa-8dd7-210519c42e7a,07a05460-f8b2-4577-b914-38b37829ee4c,1,23.35
6f839523-b3c4-4633-a0fe-e9349cca7354,513f2006-3723-4f2d-9ec2-c6184ebef942,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,50,31.02
55397605-3f5a-42bb-b812-3a10c64f2515,dc719ba6-8516-4a5b-8134-ec75967c6327,9a7bc1d4-94ac-4eb2-983f-b3bdbd18c720,1,83.48
90ef6ebc-5337-4f85-a51b-7dfbf018f6bc,d5835ee3-2f92-4a9a-a097-b26f58f7fd9d,0f33b68a-0de9-41aa-b7dd-30df896ebd31,10000,636.2
165aa49e-2759-4301-bf7a-988e8d00bbf5,34fa1119-75a3-4310-b0ac-8ece5720c5d4,3d03a711-2aac-467d-af60-866ca46f2043,1,31
1a6b6621-9401-497d-a764-a4cfc544743c,84c5f3fa-4902-438f-aadf-d415d0854afb,36d64f49-d957-4abf-9599-efb0bf6650ed,500,5.99
f1a1bbdd-500f-4fc8-96f7-99d329e15166,4b1478dc-d6b9-4f8e-ab1d-8b6ad7251ded,d90c9359-b102-4e70-9b21-70b18c415da1,1,78
ef7ed32b-c25a-4604-90c6-025dd629cc4d,1e792416-f414-474d-9a60-9811f419ac8a,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,33.68
71e51a28-5a33-40a1-b0c9-2b2f7636079c,40119d96-3414-4c0b-a641-d9852c2baa10,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,50,29.95
10b0b40e-254f-4ff7-ab31-6510b63acef6,edd07a49-9675-4010-a7c9-1d2fdc019347,8e501480-4a60-4e74-943f-3b493c4d4404,25,11.7
da324bbf-f06a-46bf-a99c-3bc136ddaa54,e87b2c7d-abe4-4445-9551-343f0adbfedf,3750db0f-b222-4762-bfd2-1bf4184236f5,5000,30
664c3dc0-077b-47bf-bfd5-b20ea0fd74d7,abb3c8aa-492e-4d28-a9fb-89adaea85b23,0f33b68a-0de9-41aa-b7dd-30df896ebd31,50,38.59
16fe69ff-d62a-40c5-85fc-efe900a40249,a8a4d762-3e70-4d10-babb-7f4e1a557a47,40d7d6e4-a401-49d2-8b23-cbf12b19e48f,1,95.97
040667d1-7fab-4cd6-9764-2edcfcf5a3e3,692250e8-b8da-4c3e-8374-50d0a37fd43d,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,100,27.75
4b57fba8-0b87-4a0a-94ef-be5db3405a97,8ff618b6-df60-46ea-b255-ca4be8f764d3,58f07023-397d-426d-b12f-efbfe8443091,2,112
0d824f25-735b-419c-9995-06933c598e9f,1d13bcd3-9063-4ddb-b03a-95426c3d8d6a,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,100,28.68
558b6310-c93b-4497-b325-2778e6f323cb,c0fda7ee-0816-4686-975c-2d3e772adcb5,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,2500,52.99
01cf7492-99eb-44ac-a48d-9e0047106d1a,a2ce06db-06b0-4ed2-9a61-afca48af3b4a,0f33b68a-0de9-41aa-b7dd-30df896ebd31,1000,78.62
05f1342a-966d-461d-93f6-e640727d6947,24bdde71-114e-4c3c-9a57-6de739d364d9,30e11212-a68c-4bd7-bcd4-4faece356bec,1,71.36
b75910fa-d257-40d4-8b0d-8d1bb2e5a2fa,4b80f6ae-9357-4504-841c-bf1f74995d20,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,63.11
263aeb1b-f8e3-4deb-b268-a9af589608b7,758336c5-66a4-41a2-b594-1bba67f518d2,0f33b68a-0de9-41aa-b7dd-30df896ebd31,1000,0
5ff4f92c-27e3-46ce-b42f-1ea90ef63780,7848b8da-5679-402e-ad20-fef898ba9af2,3d03a711-2aac-467d-af60-866ca46f2043,1,66.28
281a9cc6-4ceb-4998-bb92-0f02eed79429,22880117-2e75-4c3f-ab8c-db1818690c7d,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,59.6
9b4b07ff-181f-42a3-8812-8ef1ff45f182,4d939160-12bd-4ba1-b7dd-68d8eb110ab6,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,50,39.55
6f8ce4ed-1d86-46f4-9a93-37a011cdf516,0b1a1eb0-e531-42ae-b46c-9f4738988516,170ac447-6433-4cd2-b73f-046507c0d23b,1000,85.75
88a112ac-ddd8-4eef-bcf5-8eaab452a145,f2e9da4a-35be-4144-8e99-d76be12349c3,3d03a711-2aac-467d-af60-866ca46f2043,1,72.91
d38bcb0c-eeb1-408f-8423-57a6c719d282,7d8b7f1f-b060-4ac1-bf3a-e332d51ca053,30e11212-a68c-4bd7-bcd4-4faece356bec,2,33.58
27c9ac08-1368-4be9-be64-1374c0a41c07,ceda33c2-a3d4-43a2-8ace-b415c7092978,07a05460-f8b2-4577-b914-38b37829ee4c,1,67
19e99f31-53f4-48e0-a8af-e7a93e072181,97dc39c8-678e-4be6-8cca-c6e0ec040a0c,30e11212-a68c-4bd7-bcd4-4faece356bec,1,18.9
a887fdcc-a85e-4dd1-83a4-a8c207ed2489,9a3a631c-4091-4e7e-b7b8-53674f90c117,0f33b68a-0de9-41aa-b7dd-30df896ebd31,1000,99.08
ba423f2a-3499-46d9-9d7e-4d6633816240,61364e20-314b-4c9b-8a52-7ad2782dba28,8a7679f6-7d13-46ac-8bee-3e41f2fb2ff0,1,26.46
186fe853-3c9e-4696-b5d3-fd0e2419ecb8,42075df8-9369-4180-8009-9cbdcc88326c,30e11212-a68c-4bd7-bcd4-4faece356bec,1,56.7
68501b2e-4214-40a8-81ef-d51397c20fb0,c501298e-31bb-414e-bc8d-7eefd51b1106,3d26c25a-4b9d-4091-a4df-96b3eb72aa4f,2500,53.57
eff82691-6c5f-415a-a1d2-dc2b689612ef,81d24bac-8ae8-4d4f-9140-227644728c05,3c04e602-4222-4618-8794-ace854a6a101,1,59.81
d0cbd8a9-25a1-4357-9ab0-35efb63cf94e,ef7681f3-bf57-42a7-b493-9e4934516ef9,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,150,21.94
91b66e26-7a47-4e56-a46a-8cb4702de6ab,aabd7ead-b353-4ef6-9d76-73d5818e3604,91c6e018-b002-4690-9833-458450d83e3f,1000,55.25
be2f16a1-878f-447b-a94b-4e0a87176a9d,70f08ad0-b031-4333-b54f-7e0e88c0c783,8e501480-4a60-4e74-943f-3b493c4d4404,50,19.5
61020faa-59b4-418b-94cb-1bf18ca0f4aa,441dbc7e-6514-4379-8dfd-cf243d1ff37c,5bc10f9e-b25d-4b90-b1b2-38c0c9934b3d,500,350
abb93697-498b-4586-a0fe-7245bd64c93e,0a093569-bb2f-43ec-ae2a-11b030906241,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,29.25
b0065a78-c7b4-4339-b292-70d09dde67c0,eb5b4d9f-3413-49c5-8375-730600990ded,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,28.48
c4bc76f1-d47c-451a-ac7f-1496ad8f5e53,c706f186-f56b-4d14-92e2-f19dcc729c4c,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,5,11.95
3c28d5ce-acf2-4bd8-817b-e2c3b91fbb91,015f159b-1b05-4b9b-a9c3-224093a7034b,0b137c7c-ebdc-4a96-adbc-a365337f26e1,1,15.21
740e9e3c-ef8b-43b8-bcbd-fbb764fb3d15,bb0f57ee-92b7-401a-924f-bdf444a96470,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,400,78.66
1cfc9a33-6795-4a9b-9763-5074f39679f8,4c595dfb-7b6e-471e-9239-532ad527a16a,36d64f49-d957-4abf-9599-efb0bf6650ed,500,21.84
24755a43-2ce8-42d0-b64f-4ec6d1abbed4,2341ff77-2024-458c-89a6-acf41af4b83d,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,100,45.13
7b7d5e1a-e8a1-4f09-8fe8-dd1930417292,95ddba23-42a5-4729-a9db-92a67d8a94bf,36d64f49-d957-4abf-9599-efb0bf6650ed,200,25.21
aab222e7-e621-49e3-bf9d-8100e49f85aa,df4e7f6d-baa8-462f-bebf-982658d5acd7,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,5,16.78
9da895d4-2e7a-4cb2-bd73-9a34cfdea7d4,e17ab9c4-e0f7-4dfa-a269-7570cef14e27,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,10000,199.64
659b99c9-53a8-4292-90ee-39966652e5bc,eafd3e1d-ff22-49ef-9eba-4cd0ee8e0ef8,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,100,36.4
e56d006d-d7c1-46a5-8b0d-4031ed1265d0,c11b1390-bf98-4863-a61a-d00313c40e00,8e9b9880-db98-4bc7-adc5-327bc259960c,1,13.61
57d5b50b-3159-44a3-ac25-9b6d6e469e32,76ce5531-e556-4bdd-8539-ecc0fbc06b77,c7dbbf5f-c48e-4235-8b19-e783810c8435,1,0
b261d23a-5873-41d6-9ac3-bee512607a53,d5bfaf23-c246-473f-a10a-42ad90fd5d24,30e11212-a68c-4bd7-bcd4-4faece356bec,2,17.11
28085953-1fc8-4ea7-b5e1-82108934be24,7aacfdf6-0c4a-418a-b4c0-e2717653eb1a,8e501480-4a60-4e74-943f-3b493c4d4404,50,12.42
faf45a33-882d-4170-a71a-6a691af3fedc,6f2097ac-478f-413b-9a12-3efe310d6d94,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,100,29.1
5e308224-1511-4dd9-8243-32f4c5b0998b,9d7ee338-690b-447f-8f81-8408b24fb473,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,25,26.3
dbdfd227-52bb-49e2-a037-f3215da2d91e,bb85360e-780f-498e-95cb-2e3b38146e8c,ce3af762-9232-4eca-a0c4-fcc891672ace,500,67.28
2194356a-5502-498c-83cf-a9092e4a6cea,d63eab11-4dbc-4f4f-b2c2-a9e75f371f00,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,50,20.68
9b1b3914-839c-4b70-80d8-cdc27f2fc3cb,11bc65b8-69dc-4dab-a7de-c4ce3ad71387,30e11212-a68c-4bd7-bcd4-4faece356bec,1,25.2
55e495d5-ed17-4441-8186-7be18cda6825,83f965bc-388e-43db-9dab-6dcc30e0aabe,30e11212-a68c-4bd7-bcd4-4faece356bec,1,75.25
420a5f57-8530-4b34-95b6-2536009e7f8f,dafc807b-20d4-49d7-a6c6-8c91e88aaced,7b0c6f94-9fe7-453f-aeda-9049b53d3ec8,150,146.78
4238a773-5959-4fa9-a6e0-43c9fe0a272d,350f0850-6048-4532-93b9-c43589a74d30,2bf4c967-f30d-46ce-ad44-9a19e0c71683,3000,472.82
99958565-f3ad-411b-a52c-6e7decb1689c,f57e2cdd-f868-4c45-b49e-ab4ee577806c,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,35.17
3b762ccd-d4e4-4046-a9a2-562bcf4b907a,00cd5ab1-6da8-44f2-8321-8034b255e8b0,8dbe4098-54ae-45e4-8250-e7966531dd91,100,59.94
b79cd576-add8-43d2-95c9-faff8e78751a,fb5215a7-7ea5-4e1c-a501-a7c9feb41a33,00ef5e15-5e3c-4e35-8a7c-d78e8d64792a,99,180
cb7c6188-43c0-47f5-adf5-e4ac8dec17de,2e886c96-4caa-4c85-ad75-093045282cdf,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,2,20.79
e706215f-89a6-4519-baf3-fcb0035889d6,e4a76c80-c0db-49b9-9776-ba43a53a4620,3d26c25a-4b9d-4091-a4df-96b3eb72aa4f,2500,57.86
23e27adc-2972-4514-9e3d-fb15b00b6b1c,43cbae05-dd8b-4dda-af18-b53daedc0064,2bf4c967-f30d-46ce-ad44-9a19e0c71683,6000,472.7
657bcef2-6f35-4cd9-a9bc-3089575fe830,37c16438-8cce-4008-b229-ea16cca12e27,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,3,18.16
ddd063ab-5c34-40e3-a95b-2ea9e6d2bd4a,6a058d95-6b73-4538-8cab-4d606951096b,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,25,25.13
c71268f7-3ecb-4f14-89fe-ac2a554e8e01,a48f079c-41b1-4e98-b752-26822e0bc488,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,50,44.57
2e6553cc-cdfe-4d6d-a90b-1ff2cc396adb,54b2b547-b174-4c7b-87af-e83cb7ca4e63,7b0c6f94-9fe7-453f-aeda-9049b53d3ec8,75,61.28
b1392162-4fe7-484a-b3e3-b3a2e3bb2dbb,d33a2281-2ff6-4efc-9584-04c0ad3936e4,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,10,22.22
142104df-5b8b-410b-87de-fc89ed854fa2,f704d330-0463-4249-a9d9-a79b019c7c2f,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,50,19.08
5379ddc6-7991-451a-a2d4-00a2afdf9380,ef352dac-d158-4651-b192-7fb5156bbd48,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,40.83
094d12bf-5ca3-4b4b-93c3-cd2f3211595d,779cca47-a1ca-4996-8706-be8ac780c97c,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,25,26.2
cbb4bedb-319a-4e9f-a440-5d4ef4276d86,bd8eb083-79ac-4e30-abc8-226261aac5eb,30e11212-a68c-4bd7-bcd4-4faece356bec,5,78.5
74cf0549-ec03-4894-9a21-d3779afbc03f,5a8a4d40-265c-4414-b742-dceaa9bd18ba,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,150,25.2
567d08bd-9bec-4156-b415-e55d80d1f662,6b1789fd-8bc9-4753-a0c0-3dc541ec1832,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,1,21.29
0ac5f60e-b292-43ec-a85f-a416729d4b33,6eb6988d-0def-49f2-b117-434e2de23371,30e11212-a68c-4bd7-bcd4-4faece356bec,1,29.54
4df63153-75e7-4752-a92d-6fb78eb0443d,d0984549-1fbe-47b5-96d9-cbc492af6e4e,5bc10f9e-b25d-4b90-b1b2-38c0c9934b3d,20,96.21
39de7f61-12dc-4fdb-bcb4-905a1c4eac27,2821c9b8-7470-448c-a903-b70fe4819aaf,36d64f49-d957-4abf-9599-efb0bf6650ed,1000,18.63
e50022c5-aab9-42d3-a638-d229465fde1f,834e647a-9237-47f6-b5df-bac4000ca3c3,3c04e602-4222-4618-8794-ace854a6a101,50,72.53
3385c778-3891-41a8-9b1b-39ea6a28d7be,b8cb8307-a55c-483e-bd68-eaa74c6ee615,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,50,22.31
03057e73-ddf4-4ed7-8228-902428208dd8,960ea032-697a-4928-a0e7-9f1e101df259,36d64f49-d957-4abf-9599-efb0bf6650ed,100,24.52
e636765b-8f52-4e7f-9694-9019bd10dc0e,12567e23-fb6a-4055-82cd-865fc2a16c49,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,40.6
7eacfc4d-a937-4172-9fea-f4234317fd17,a093277d-af73-42db-a8a5-c7e5a5cca983,ba94136c-ef04-478b-8302-5ef743a20b54,100,293
4457103e-1ea4-409b-8611-3790d2d5fbce,e4a15c9c-d678-4fb5-b76b-828bf7efd51e,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,25,197.51
eab08acd-5c35-4e0f-8464-fcfc883af381,3ffbaec0-b984-48a4-83af-05180ba9a4b1,8dbe4098-54ae-45e4-8250-e7966531dd91,150,132.39
76e3f321-62c0-4db6-b235-ba8525c51286,f5de22e2-d4d9-42f8-99ff-5f9b58e73afd,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,2500,60.32
586ec962-0949-476c-a87e-55d773266a6e,1e8c3357-9d1e-4003-a51f-0a750ae4396c,07a05460-f8b2-4577-b914-38b37829ee4c,1,125.82
f5e6c56b-3e2a-4e5a-974f-f237d135d07a,79025e88-0667-4230-baeb-3afdf7d51147,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,1000,46.5
7556e31c-c1a9-45f6-88a2-eda793de871d,18c77cb1-a44f-4106-8e81-9f65e6d95918,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,150,35.91
b04b48f7-0fd4-406e-91b6-098f31a953c6,7c04f426-6058-4a93-9343-a5e72b6ec252,30e11212-a68c-4bd7-bcd4-4faece356bec,1,21.5
e6368ace-2a36-432b-8c19-30264fa0355d,d49495c7-b941-49c6-93f2-12d911e8c419,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,24.07
2f22bb32-6c07-442d-85f3-5e42d48ebf73,f230f6bc-8736-48c2-90d3-fc6d5fe8979b,36d64f49-d957-4abf-9599-efb0bf6650ed,1000,33.56
06d646d1-4734-4773-980b-5190a36ffd80,748bdf30-39fc-4e31-85bf-da7e616612fd,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,15,20.16
5bbd2ac4-3066-47a4-be0b-4c1a00bb4f0a,17433839-9fac-4b85-99f7-9ad87c038047,0f33b68a-0de9-41aa-b7dd-30df896ebd31,75,48.92
a5bb769b-11f3-4d2e-adbe-21e122b21e3f,eecaa43e-d7d7-47d1-ae86-44580938d40a,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,63.73
1f8e084b-2447-49d0-9f9e-0ff5c728d388,f326c636-e1cf-4e22-9539-69c11549cf50,30e11212-a68c-4bd7-bcd4-4faece356bec,1,38.29
011150a3-ce62-4298-b6dc-92a7d279ad66,6071d193-23f3-4021-8d71-9fdf83bc1233,0f33b68a-0de9-41aa-b7dd-30df896ebd31,75,40.6
008ab45a-c9ed-4ee8-bde1-ba1f16f80221,4b87704c-6acd-471d-a33f-f4fbadd483e4,d852fc11-c317-4aa1-bc76-6755bb68ebcc,100,116
fa4cede6-4e44-4d9b-ac55-7c60f1231185,153446a4-79c0-4715-b19e-de48c423ccb4,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,1,10.89
b10ace20-69c6-4697-9065-c7557e981d57,f1480fa9-0a2f-4fda-886e-99230369784b,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,450,69.28
199b2c2d-f53e-438f-884a-26c57ecfade8,8f469802-20d2-4975-901f-5f688c5cf2e3,3d03a711-2aac-467d-af60-866ca46f2043,1,27.81
eb69d31c-0afc-455e-9a54-3aa60637e58f,9fae9b68-7514-4c41-9904-935f337e599a,7b0c6f94-9fe7-453f-aeda-9049b53d3ec8,150,57.57
7d4e812a-77ca-4bbd-bdd4-7de3fe10fed7,032d4d68-4653-41b3-a65f-fbf86d9bc01a,36d64f49-d957-4abf-9599-efb0bf6650ed,200,37.94
5df8ba15-9534-446a-bc3d-543732ac4d15,12dd49e0-2b5f-4d62-9f75-aba7bb01ffc6,ce3af762-9232-4eca-a0c4-fcc891672ace,5000,160.83
246139db-2a2b-4a78-8527-68e9b799c217,79bc4f2a-76be-47ad-ae18-d7ddc3abc620,8e501480-4a60-4e74-943f-3b493c4d4404,750,229.2
b2ca5588-e81c-4d89-b5d3-7285155f7e4d,e9fb8fd9-5746-4157-aa4c-fc92fe87ba4f,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,5,29.45
58582763-c2d1-4688-9cc3-1375ec10a6b4,89f3f464-00ca-4bd7-81e4-5b0631d69ea0,bbc14fa5-2e92-4230-a306-8d1a0b380e70,200,33.02
f41ad168-faa7-46bc-b7f9-2dacb4a38bb8,fcde9d44-e678-42e4-93ac-848f6b94686a,9a7bc1d4-94ac-4eb2-983f-b3bdbd18c720,1,29
14137915-3c7a-428c-8171-1d4858df20cf,ca5d2c25-db30-4209-8cae-020500561079,7b0c6f94-9fe7-453f-aeda-9049b53d3ec8,50,23.58
f9276110-430d-4716-ad84-167c62357d12,cfd0467c-cb01-4238-a63f-81461ce6c90b,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,5,18.89
9957d406-fb5f-4b29-93cf-57cf8f431256,bdb7007f-6eb9-4413-9715-e688ab3ab230,30e11212-a68c-4bd7-bcd4-4faece356bec,1,30.32
e635509d-6ff0-4724-8796-55f0bbde84be,d35c579c-e59b-44a7-a177-de7b472cc4f8,3d03a711-2aac-467d-af60-866ca46f2043,1,29.08
327a159b-5c89-41ac-a59d-417e6f684ca6,3051b972-8e97-4c87-b437-5decafe2c3e7,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,250,45.4
e1a6e3a2-d630-4226-979a-a954a3351088,8228377e-6128-4a45-a5ad-77bfc571a4a0,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,25,31.74
88cc4351-37a9-40ca-a40d-04b7e45e9ec7,6d433af1-49d4-4e2d-84e4-68c4743c57b8,3750db0f-b222-4762-bfd2-1bf4184236f5,5000,395
6e718276-5c37-4e43-b67c-32dc6e03e041,5974cf4c-412d-4d1d-9dcc-09afbee1683a,3d03a711-2aac-467d-af60-866ca46f2043,1,38.32
d33089dc-24c7-4cb2-a396-aa487c88fcd5,ffd797c1-f02c-40a7-a065-868e81c4ec77,b38a8416-b336-4da3-9842-10d063e48c1e,200,96.6
23f817a4-5f2e-4fed-90bd-50cfc6f34423,aeb543c3-1989-44bf-b3a1-6418a0958f36,3d26c25a-4b9d-4091-a4df-96b3eb72aa4f,5000,113.84
10cb0961-b3c8-4711-b958-486d55581628,a0bed7ef-7529-472b-9b9c-036357e7a1c7,30e11212-a68c-4bd7-bcd4-4faece356bec,1,17.94
c23a7825-0814-4185-a9e8-7ec43b420c73,299b2dab-27aa-4479-8d93-391f40edcdb0,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,150,75.61
c7895149-7b09-4093-8049-03785ef28bf3,54f52a6d-b3c9-4499-a461-8872614d4c8d,ba94136c-ef04-478b-8302-5ef743a20b54,75,226.9
2b227461-1acd-46a5-b4b6-3c0eaa5bdc6b,9fc699ac-f05f-4a0f-a1d0-879598a85679,ba9d5185-ef91-49fd-b891-7e2c3bd36d0f,600,1196
4e92f0ed-0440-43db-a0e4-bf0e47f0cb6b,f9e180f7-90a2-4f38-8599-9aa84a672dd7,0f33b68a-0de9-41aa-b7dd-30df896ebd31,2500,107.03
db7e6c72-c753-4859-956a-7546b23b11fc,5d2559f4-b694-464c-be60-f852ab2c7ce8,3d03a711-2aac-467d-af60-866ca46f2043,1,51.61
a82eb60c-7f80-4dec-b7d3-8604f0ce93e4,7526bde4-480c-47eb-9c86-491c2e1f96d8,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,5,18.98
df1003c0-983b-4584-ada7-fb16e331082b,67cb08fa-cc96-477b-9e8a-226e91ca9031,30e11212-a68c-4bd7-bcd4-4faece356bec,1,0
2164c236-2b72-457e-b91c-42b4cb328887,71c8bdb6-0371-426d-90a4-72b0e9a6dc22,30e11212-a68c-4bd7-bcd4-4faece356bec,1,18.41
581d33a8-6af2-4406-9192-f6dadfe4fe50,1ddd375c-efd9-40a3-87f9-f7ab184c3d90,59874e21-0f81-42d5-9b8a-939e783de4b7,100,223
475c219a-8ddb-441f-b9af-52054c425c36,9cc07728-2e02-4d69-b2de-cf0d79545da7,5bc10f9e-b25d-4b90-b1b2-38c0c9934b3d,100,65.75
4121c27e-30db-426c-9c44-7ca71c83fb6e,2966667b-340a-4f46-82d6-bcb63720fc39,3c04e602-4222-4618-8794-ace854a6a101,1,14.74
e01492fa-49ff-46ea-be02-bae6327449c7,ece9bc02-b998-4c12-a0da-09273733da12,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,1,17.12
b289088a-960e-4248-b7fc-e032be2bd4b5,33ab8d4e-fee0-41a9-bd6d-0f8e33ec04e0,ce3af762-9232-4eca-a0c4-fcc891672ace,3000,145
98e7894c-3007-4a72-beaf-d05305eb11ee,1515d067-d05c-4854-aef1-1e3b8b1bbff3,87afa157-c60a-4a6a-b44b-04768ae5d5b9,250,237
8be22bda-8a4e-4c97-99a7-8603ff3e20d6,a7dbb208-c0bb-4956-8416-527c2d3632f5,8dbe4098-54ae-45e4-8250-e7966531dd91,250,92.58
53942f59-bb05-483f-bbf7-811b003dd953,60413b2f-3b0f-48da-b437-c025bbd495f4,f2818907-3ca0-4141-b466-b727c53ef89c,50,41.5
1305e558-cbd1-427d-931b-4f4fe3267cd0,5f8b132b-d52b-4be0-84e2-8eaa6d50da12,30e11212-a68c-4bd7-bcd4-4faece356bec,1,25.62
c4d6a169-de55-4699-a39f-5806711b7ba0,20d72d61-4113-4628-aa7e-b000f7ad11a2,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,50,22.31
26e856be-e26c-4cf3-92d0-5b4fcefaf646,b801b7ae-d2f3-410e-99b6-a5855aa167c4,30e11212-a68c-4bd7-bcd4-4faece356bec,1,0
e85fac18-ec57-4c97-be27-febce13ef0a1,cebed5a6-2c2f-49f1-9813-c5280a7b6bdd,36d64f49-d957-4abf-9599-efb0bf6650ed,500,32.25
4ee51e6f-4426-4587-9be4-00c292caa5bc,8223b12a-951a-4c1b-9709-267100e04bda,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,2500,56.81
9e9264de-e52e-4203-b57b-339e89a049ec,4509e72a-5620-4512-8416-d72c84f8314d,3a6c5c4e-0ef0-4911-af76-c0d6c457ec83,12,94.93
fb7abd1c-20c9-4200-8db7-b17f63b67e51,2846ce65-175a-4370-ae4a-64f6f1c976a6,8dbe4098-54ae-45e4-8250-e7966531dd91,1000,27.65
bea71b51-df85-4446-86b5-c7c0bbfc4913,3f87f4e8-c031-45bb-a6cd-3edc9fc9f727,3d03a711-2aac-467d-af60-866ca46f2043,1,38.12
28b02db4-5f96-4c36-ae6e-84ded07b1823,3fc79a5a-0a22-40c9-abff-0ff22b09a834,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,100,100.83
f1cb6af8-3ba5-4e1e-9c43-b04969db2412,07258122-fda6-4640-8378-2fe7443fd068,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,250,76.05
f2f8d803-6f5f-412b-ac9f-6fb36ca6f624,f28da815-6d53-437b-aa5c-772a29e269d2,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,250,184.44
5c2ebc6c-2584-4d13-99c7-6e527a5f578d,392f6daf-32b7-4e34-aa8a-a795a650561b,d90c9359-b102-4e70-9b21-70b18c415da1,2,125.2
702ca261-4bcb-4488-9971-e035d27e89a0,e55906d3-da0b-45e5-a180-58424e834bef,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,38.99
f3b685c0-b3a1-4233-8f9b-3637f49b273e,bbfd83fb-9105-4123-a8ac-0da6004a7ea1,07a05460-f8b2-4577-b914-38b37829ee4c,1,43.51
